facility_id,facility_name,region_name,slug,weekday,hour_local,n_readings,median_occupancy_pct,median_waiting
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Tue,23,1,159,49
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,0,1,151,46
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,1,1,155,43
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,2,1,151,38
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,3,1,157,37
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,4,1,165,37
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,5,1,165,34
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,6,2,165,23.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,7,2,165,21.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,8,2,165,23.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,9,2,171,17.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,10,2,173.5,20
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,11,2,173.5,20
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,12,2,167.5,25.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,13,2,171,29
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,14,2,171.5,32.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,15,2,164,41.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,16,2,161,47
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,17,2,150,47
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,18,2,149,48
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,19,2,150,49.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,20,2,149,46
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,21,2,144,45
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,22,2,147,42
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Wed,23,2,156,47
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,0,2,151,41.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,1,2,151,40
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,2,2,154,36
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,3,2,149,32.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,4,2,150,31
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,5,2,152,26
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,6,2,158,23
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,7,2,159,26.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,8,2,158,31.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,9,2,160,23
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,10,2,166.5,26
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,11,2,169.5,34.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,12,2,163.5,42
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,13,2,165.5,46.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,14,2,165.5,47.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,15,2,165.5,55.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,16,2,161,59
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,17,2,163.5,57
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,18,2,162.5,53
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,19,2,164.5,53
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,20,2,170.5,51.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,21,2,167.5,58
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,22,2,166.5,54.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Thu,23,2,159.5,58
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,0,2,156,48
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,1,2,156,42.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,2,2,153,36.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,3,2,153,32
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,4,2,150,28.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,5,2,153,26.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,6,2,157,23
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,7,2,164,23.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,8,2,166,26.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,9,2,171.5,20
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,10,2,172.5,26
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,11,2,166,29
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,12,2,168.5,35
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,13,2,168.5,37.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,14,2,165.5,39
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,15,2,158,46.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,16,2,156,48
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,17,2,164,50.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,18,2,166.5,55
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,19,2,160,54.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,20,2,157,56
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,21,2,155,55
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,22,2,159,61
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Fri,23,2,153,59.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,0,2,149,55.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,1,2,149,55
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,2,2,150,50.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,3,2,149,43
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,4,2,151,39
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,5,2,156,31
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,6,2,159,33
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,7,2,160,34
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,8,2,164,34
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,9,2,171,30
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,10,2,166,31.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,11,2,165,39.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,12,2,168,43
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,13,2,166,44
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,14,2,154,52.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,15,2,158,55.5
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,16,1,153,53
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,17,1,137,58
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,18,1,129,57
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,19,1,129,58
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,20,1,131,55
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,21,1,120,57
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,22,1,112,58
51228757,"HÔPITAL DE LA CITÉ-DE-LA-SANTÉ","Laval",hopital-de-la-cite-de-la-sante,Sat,23,1,110,54
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,0,1,107,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,1,1,107,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,2,1,107,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,3,1,114,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,4,1,121,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,5,1,121,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,6,1,121,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,7,1,121,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,8,1,121,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,9,1,121,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,10,1,114,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,11,1,107,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,12,1,86,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,13,1,79,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,14,1,86,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,15,1,86,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,16,1,71,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,17,1,79,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,18,1,86,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,19,1,93,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,20,1,79,3
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,21,1,86,5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,22,1,86,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sun,23,1,100,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,0,1,107,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,1,1,100,5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,2,1,100,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,3,1,100,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,4,1,100,3
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,5,1,107,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,6,1,114,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,7,1,114,5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,8,1,121,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,9,1,121,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,10,1,129,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,11,1,136,10
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,12,1,129,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,13,1,129,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,14,1,136,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,15,1,129,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,16,1,121,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,17,1,121,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,18,1,107,5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,19,1,107,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,20,1,100,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,21,1,107,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,22,1,107,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Mon,23,1,107,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,0,1,107,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,1,1,121,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,2,1,114,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,3,1,114,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,4,1,114,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,5,1,114,1
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,6,1,114,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,7,1,107,3
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,8,1,107,5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,9,1,114,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,10,1,121,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,11,1,136,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,12,1,136,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,13,1,150,15
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,14,1,136,14
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,15,1,121,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,16,1,107,15
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,17,1,93,15
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,18,1,86,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,19,1,93,14
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,20,1,93,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,21,1,93,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,22,1,100,14
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Tue,23,1,100,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,0,1,100,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,1,1,100,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,2,1,100,3
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,3,1,107,5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,4,1,114,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,5,1,114,5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,6,2,114,4.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,7,2,117.5,5.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,8,2,117.5,4.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,9,2,117.5,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,10,2,114,4.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,11,2,117.5,5.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,12,2,117.5,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,13,2,110.5,6
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,14,2,107,6.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,15,2,114,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,16,2,117.5,10.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,17,2,114,9.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,18,2,107,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,19,2,118,14
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,20,2,125,14
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,21,2,121,11.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,22,2,117.5,10.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Wed,23,2,114,8.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,0,2,114,5.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,1,2,114.5,3.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,2,2,121.5,4.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,3,2,125,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,4,2,125,1
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,5,2,125,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,6,2,125,2.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,7,2,128.5,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,8,2,118,2
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,9,2,125,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,10,2,121,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,11,2,121,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,12,2,117.5,9.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,13,2,117.5,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,14,2,117.5,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,15,2,110.5,6.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,16,2,114.5,8.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,17,2,117.5,9.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,18,2,117.5,8
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,19,2,125,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,20,2,136,9.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,21,2,139.5,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,22,2,146.5,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Thu,23,2,139,10
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,0,2,146,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,1,2,150,5.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,2,2,153.5,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,3,2,153.5,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,4,2,157.5,3
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,5,2,161,3.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,6,2,164.5,4
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,7,2,164.5,7
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,8,2,161,6.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,9,2,164.5,7.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,10,2,164.5,9
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,11,2,143,10
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,12,2,146.5,9.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,13,2,146.5,11
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,14,2,139.5,11.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,15,2,121.5,11.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,16,2,121.5,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,17,2,118,13.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,18,2,96,13.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,19,2,93,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,20,2,93,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,21,2,96.5,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,22,2,93,11.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Fri,23,2,89.5,12
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sat,0,2,96.5,12.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sat,1,2,103.5,13
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sat,2,2,107,12.5
51228310,"HÔPITAL DE LACHINE","Montréal",hopital-de-lachine,Sat,3,2,114.5,12.5
